Plate_ID,Plug_ID,r,r.pval,r.R2,r.F,K
LP705,p,0.19755629694510607,0.01695133235531078,0.9992911655917032,1409.766729570689,12
LP706,l,0.18329213359917843,0.0911744412265091,0.9796288908121769,48.08912866648196,8.2
LP706,p,0.18448831497619725,0.06306977802886207,0.9902172477928812,101.22072263798411,12.6
LP707,l,0.159120709476611,0.01007241035764731,0.9997496945318891,3994.1184748273477,7.7
LP707,p,0.19143454637054863,0.005743680974247058,0.9999186029642547,12284.459671143466,11.6
LP708,l,0.15912070947661097,0.0722520089792414,0.9871745050407377,76.96970044246298,8.4
LP708,p,0.1895434361710111,0.005312821027345389,0.9999303565873601,14357.85982743038,11.5
LP709,l,0.17328679513998635,0.0705173684982577,0.9877804557371964,80.83611258269333,7.8
LP709,p,0.1701220691419501,0.04996811939301601,0.9938520017364392,161.65456773581258,12.7
LP710,l,0.17328679513998635,0.03654440198093933,0.996708420175054,302.8054834402923,8
LP710,p,0.2047010986750996,0.0035345987766038584,0.9999691741161906,32439.270202319083,12.5
PA501,p,0.22978493560786858,0.05214136088404531,0.9933068100102589,148.40559008973918,15.1
PA501,a,0.21864998185115747,0.09346434471291329,0.9786002277372493,45.72946925424233,6.6
PA502,p,0.2186499818511574,0.03797970925175566,0.9964450972163222,280.30164475706204,14.9
PA502,a,0.22907268296853883,0.15923839827248104,0.9387284174477961,15.320779688495737,7.1
PA503,p,0.23713999811073525,0.09818267277937255,0.9764026388345245,41.37761981043317,14.4
PA503,a,0.21309351152980327,0.16859655313751581,0.9314890233636535,13.596201208865548,6.1
PA504,p,0.2204485740326699,0.06630902842216171,0.9891902916184422,91.50943362228641,15
PA504,a,0.1732867951399864,0.09594588136410132,0.9774575167858888,43.36068513401464,6.6
PA505,p,0.23259404258937583,0.005564424173233688,0.999923604258313,13088.734819213465,15.3
PA505,a,0.1880096745970343,0.07985532619932734,0.9843480460824007,62.88978687674157,6
PA506,p,0.2325940425893759,0.026908221408249444,0.9982145360027992,559.0785014807129,15
PA506,a,0.2107998691962787,0.11022037090547662,0.9703230149689825,32.69614531108307,7
PA507,p,0.23802968158184326,0.07417283285633239,0.9864866364494322,73.00082120620459,15.2
PA507,a,0.1925556301183936,0.12769201959293303,0.9603050448813244,24.192118167417306,7.3
PA508,p,0.2325940425893759,0.026908221408249444,0.9982145360027992,559.0785014807129,15.4
PA508,a,0.19694204509480243,0.14259825083319227,0.9506607309740039,19.26783168338218,7.9
PA509,p,0.22978493560786858,0.05214136088404531,0.9933068100102589,148.40559008973918,14.4
PA509,a,0.17838954445501828,0.13558307573189385,0.9553239707784952,21.38336793634844,6.8
PA510,p,0.21787116313232796,0.03075441490554685,0.9976680629596709,427.82804411344466,14.1
PA510,a,0.20117973905426262,0.1859293484069029,0.9171004277853567,11.062788423211684,6.5
PA701,p,0.21787116313232788,0.046036167364392123,0.9947798746297677,190.5662803239322,13.7
PA701,a,0.2011797390542626,0.05085159406697572,0.9936331438032058,156.06338718683574,7.2
PA702,p,0.23713999811073522,0.012502241096507166,0.9996143799014072,2592.2258293825093,13
PA702,a,0.18800967459703433,0.07985532619932746,0.9843480460824007,62.88978687674136,6.7
PA703,p,0.2461800808081885,0.062490264491862964,0.9903956233910793,103.11919906089356,13.3
PA703,a,0.18600963192872916,0.12412038261159249,0.9624667554184034,25.64304701465439,8
PA704,p,0.22396993365350693,0.019925177811485593,0.9990207302239882,1020.1690634143569,13
PA704,a,0.2107998691962787,0.11022037090547662,0.9703230149689825,32.69614531108307,7.4
PA705,p,0.25676546671194334,0.025591813413761995,0.998384868368539,618.144582720775,13.1
PA705,a,0.18997821921805166,0.08868388402519506,0.9807195092684119,50.86589978032338,7.3
PA706,p,0.23713999811073522,0.05798212818201879,0.9917276887094887,119.88519941785034,13.6
PA706,a,0.19694204509480243,0.11702704068343002,0.9665870512916533,28.92851689710944,7.5
PA707,p,0.22396993365350693,0.019925177811485593,0.9990207302239882,1020.1690634143569,13.1
PA707,a,0.18329213359917843,0.15161672094983492,0.9443445940015189,16.967706497860977,6.9
PA708,p,0.21787116313232796,0.03075441490554685,0.9976680629596709,427.82804411344466,12.5
PA708,a,0.23397527211269892,0.1487667467842193,0.9463793818989917,17.649542571781684,7.1
PA709,p,0.22978493560786858,0.05214136088404531,0.9933068100102589,148.40559008973918,13.5
PA709,a,0.2239699336535069,0.19487819673709966,0.9091848434329595,10.011377811828044,7.2
PA710,p,0.23802968158184326,0.03767304237044347,0.9965022067603879,284.89454307221735,13
PA710,a,0.16796684333763684,0.13179868597624356,0.9577479031948158,22.667464471900566,6.7
Av501,a,0.14733187454270585,0.01852541011450265,0.9991534495837978,1180.26455419656,3.4
Av502,a,0.1264501139598101,0.19868707101265207,0.9057172681995199,9.606396112028104,3.2
Av503,b,0.22806866150638086,0.07472970963036508,0.9862838990664601,71.90701671308823,5.3
Av504,b,0.18800967459703435,0.02876314701236448,0.9979600617389511,489.21091426847994,3.2
Av505,a,0.20727850957544164,0.008060596687205462,0.9998396935748476,6237.0531475854195,5.6
Av506,b,0.17938556566116542,0.03628607969831998,0.9967547400155248,307.14172201420826,5.5
Av507,b,0.10943359216923758,0.0845265833455978,0.9824744026104916,56.05939590958785,2.8
Av508,b,0.15659537106192106,0.039127907610440535,0.9962271801011228,264.0537334945584,4.5
Av509,b,0.21864998185115747,0.09346434471291343,0.9786002277372491,45.729469254242225,4
Av701,a,0.18086487286704078,0.14388855162761777,0.9497791208812819,18.912036936591313,6.2
Av702,a,0.16687513334154253,0.11330395171143066,0.9686570802361261,30.905132244654762,5.8
Av703,a,0.12260365662646583,0.08619924408686389,0.9817782119350666,53.87935631983515,2.5
Av704,b,0.16796684333763684,0.16520963678290593,0.9341525101408701,14.186607752844314,6.6
Av705,a,0.13732653608351378,0.09552373653469039,0.9776539585182621,43.75065531482351,7.1
Av706,b,0.1601167306827581,0.13289856978896364,0.9570500732829443,22.282926804224225,3.1
Av707,a,0.12870242714764485,0.05198662878791702,0.993346387610363,149.29429750934887,4
Av708,b,0.1529719289527645,0.04871613732026369,0.9941556318117076,170.10489411040652,5.4
Av709,b,0.1601167306827581,0.03020956905906377,0.997749894873792,443.42367974390874,6.9
Av710,a,0.1529719289527645,0.04871613732026369,0.9941556318117076,170.10489411040652,6.1
Cv501,b,0.06995197349192793,0.33333333333333254,0.7500000000000007,3.0000000000000107,4.1
Cv502,b,0.050683138513520576,0.0369633916675148,0.9966325954251298,295.9646140718275,4.2
Cv503,a,0.12260365662646588,0.015294551232552495,0.9994229284366427,1731.8873288820896,4.1
Cv504,b,0.08664339756999323,0.12910219611600815,0.9594355714028424,23.65214067060888,4.1
Cv505,a,0.08664339756999323,0.12910219611600815,0.9594355714028424,23.65214067060888,4.2
Cv506,a,0.08664339756999323,0.12910219611600815,0.9594355714028424,23.65214067060888,4.3
Cv507,a,0.10591223254840057,0.11664024554052686,0.9668050847016969,29.12509569654248,4.1
Cv508,a,0.10136627702704117,0.16170404008963826,0.9368575576843113,14.837208117487327,4.2
Cv509,a,0.12260365662646588,0.1491522956025979,0.9461062021163056,17.555010766879896,4.1
Cv510,b,0.1373265360835138,0.025734120952892167,0.9983668658222811,611.3195593130737,4.4
Cv701,a,0.1373265360835138,0.2102494825594924,0.8948371949943195,8.5090654908452,5.6
Cv702,a,0.1565953710619211,0.12788256759415076,0.9601880860917995,24.11810917470152,5.8
Cv703,b,0.18329213359917845,0.05706209276006209,0.9919874309757234,123.8039170670701,6.2
Cv704,a,0.11453634148426946,0.04220144186121333,0.9956120861450095,226.89873116188937,5.7
Cv705,a,0.10136627702704117,0.16170404008963826,0.9368575576843113,14.837208117487327,5
Cv706,b,0.18329213359917854,0.020056896293605957,0.9990077444974691,1006.8049428290515,5.5
Cv707,b,0.10136627702704117,0.16170404008963826,0.9368575576843113,14.837208117487327,5.2
Cv708,b,0.18329213359917845,0.05706209276006209,0.9919874309757234,123.8039170670701,5.7
Cv709,a,0.14733187454270585,0.11345496679826136,0.9685743618692595,30.821151756399985,5.3
Cv710,b,0.16241037301628275,0.07814405745662611,0.9850083520232906,65.70380745022665,6
Hv501,a,0.10262256900872883,0.07308756406279528,0.9868774619734672,75.20477059986966,4.3
Hv502,b,0.11728370482411629,0.08275803765808402,0.9831960118299504,58.50968245635549,4
Hv503,b,0.12117506964851293,0.08527882527645922,0.9821629537011476,55.063093813034634,5.1
Hv504,b,0.10591223254840047,0.07528056559900244,0.9860818893161095,70.84883226697195,3.1
Hv505,b,0.11172723450276206,0.15251885173020308,0.9436930722729534,16.7598039951247,4.3
Hv506,b,0.09981346202722147,0.15875232898985475,0.9390941304431715,15.41877880204873,3.6
Hv507,b,0.1277064059414977,0.08946457315928852,0.9803808079527228,49.97049856030054,4.6
Hv509,a,0.09136093856784909,0.014124602910595845,0.9995078233728625,2030.7909158266766,4.6
Hv510,a,0.08664339756999317,0.06225714738594152,0.990466918963835,103.89788099003582,5.5
Hv701,b,0.2518628775677831,0.18269424901774342,0.9198811859226782,11.481462831375794,11.1
Hv702,b,0.2599301927099795,0.20083237101900514,0.9037385944351242,9.388379373143936,10.7
Hv703,a,0.26602896323115854,0.21296235518457066,0.8922084245954566,8.27716286033472,10
Hv704,b,0.2511029968082353,0.19458206484327806,0.9094519917756779,10.043865233596504,10.2
Hv705,a,0.2760343016903506,0.1581471748901457,0.9395480105100076,15.542052766775281,11.2
Hv706,a,0.24905377058627587,0.20621186015485712,0.8986964830179457,8.87132559452155,10.8
Hv707,a,0.22544924085938225,0.15614306716452062,0.9410397876612288,15.960590207074553,10.8
Hv708,a,0.28067833489426214,0.21095534681174713,0.8941559659720199,8.447863634294658,10.6
Hv709,a,0.22978493560786858,0.15409294015828667,0.9425477293667235,16.40575244420012,10.2
Hv710,b,0.21309351152980316,0.18260521617287837,0.919957102967184,11.493300930749928,11
Lv501,b,0.17328679513998638,0.08129610656297392,0.9837812546499426,60.65705043247747,5.1
Lv502,a,0.21864998185115747,0.15574076449127744,0.9413371404499438,16.046560765533645,4.4
Lv503,b,0.19075703793688123,0.05403279541092252,0.9928135975189443,138.15168300635978,5
Lv504,a,0.22396993365350695,0.047389205257341374,0.9944690937717797,179.80219745865708,4.6
Lv505,a,0.2699355311691716,0.19585922898753955,0.9082972998110442,9.904804307173874,5.2
Lv506,a,0.16687513334154253,0.11330395171143066,0.9686570802361261,30.905132244654762,4.1
Lv507,b,0.24323876863191432,0.12176959056976347,0.9638578008355856,26.668487892806482,5.1
Lv508,a,0.20117973905426265,0.050851594066975966,0.9936331438032058,156.0633871868342,4.6
Lv509,a,0.1601167306827581,0.03020956905906377,0.997749894873792,443.42367974390874,5
Lv510,b,0.2011797390542626,0.1322968406575317,0.9574325216642687,22.492112737169094,5.5
Lv701,a,0.23713999811073536,0.057982128182018984,0.9917276887094886,119.88519941784953,7.8
Lv702,b,0.21309351152980327,0.017866320559231652,0.9992125989729762,1269.000883513947,8.9
Lv703,a,0.2546102409076301,0.10051156168689551,0.9752793306957871,39.45197917960809,7.8
Lv704,b,0.27465307216702756,0.0668893112434963,0.9890009679283909,89.91709102123724,8.9
Lv706,a,0.23072833631229145,0.11080015658285956,0.9700131446246556,32.34794487394684,8.4
Lv707,a,0.18329213359917845,0.0200568962936061,0.9990077444974691,1006.8049428290379,8
Lv708,a,0.21309351152980327,0.06839591444806781,0.9885018364237886,85.97040995910871,7.8
Lv709,b,0.2011797390542626,0.007427090625200868,0.9998639001968634,7346.549202529799,8
Lv710,b,0.19476807725581877,0.10863598803185219,0.9711618377722133,33.67627347752631,8.3
Pv501,a,0.2599301927099796,0.020811375227013727,0.9989317162981153,935.0809289103156,9.7
Pv503,b,0.25993019270997963,0.043565726182611605,0.9953242463560233,212.8692660354763,9.1
Pv504,b,0.2501850000262656,0.010605874360516063,0.9997224811219146,3602.3584702394646,9.4
Pv505,a,0.208125970448614,0.02418239948698606,0.9985577862081707,692.3784752755558,10.4
Pv506,b,0.22907268296853883,1.0908676349905514e-16,1,3405776403973782e16,7.1
Pv507,a,0.24676012825275132,0.041488088849950255,0.9957589664937042,234.79158205552616,10.5
Pv508,a,0.22739480542702128,0.0027120431175777764,0.999981851935812,55101.29574040057,9.2
Pv509,b,0.25186287756778325,0.0015138399941440979,0.9999943454391126,176847.3919312082,8.7
Pv510,a,0.24323876863191424,0.08673081627491208,0.9815541756529644,53.212811592814944,10.3
Pv701,b,0.28782313662425585,0.01681437353979919,0.9993025707662043,1432.8372289867905,8.2
Pv702,a,0.25676546671194334,0.025591813413762196,0.998384868368539,618.1445827207655,9.7
Pv703,a,0.25351853091153576,0.030617349394296542,0.997688786486068,431.6731364160017,11.4
Pv704,a,0.22163341702698783,0.10211963384256269,0.9744888465871746,38.19854127400062,12.3
Pv705,a,0.2599301927099796,0.0035709008957542803,0.9999685376763792,31783.047867913672,10.6
Pv706,a,0.2599301927099796,0.039879895255052526,0.9960809607241056,254.16457723475838,11.5
Pv707,b,0.19607698973923068,0.042656995339848416,0.9955169846626971,222.06414873914395,6.7
Pv708,b,0.3106133312235002,0.042489018470715234,0.99555216969734,223.82872141096885,10.2
Pv709,b,0.2599301927099796,0.00993986815131803,0.9997562381652251,4101.364920758249,9.6
Pv710,b,0.26750827043703396,0.020064598392011013,0.9990069825265615,1006.0316250703928,9.7
Cs501,NA,0.10136627702704118,1.2325991603902378e-16,1,26675742148014713e15,4.5
Cs502,NA,0.12645011395981012,0.03905718510772301,0.9962407891895666,265.01328056000193,4.7
Cs503,NA,0.12260365662646593,0.015294551232552495,0.9994229284366427,1731.8873288820896,4.2
Cs504,NA,0.06995197349192787,0.07409724023588071,0.9865140420462809,73.15120256431058,4.1
Cs505,NA,0.1373265360835138,0.0068981350670973655,0.9998825951211747,8516.533598319249,4.7
Cs506,NA,0.09855717004553388,0.05372039414148167,0.9928962597339634,139.7709125826406,5
Cs507,NA,0.11453634148426947,0.08096646593788062,0.9839118074841264,61.15738648162895,4.8
Cs508,NA,0.1373265360835138,0.09552373653469047,0.9776539585182621,43.750655314823405,5
Cs509,NA,0.1565953710619211,0.039127907610440625,0.9962271801011225,264.0537334945572,5.7
Cs510,NA,0.10591223254840061,0.07528056559900285,0.9860818893161093,70.84883226697107,4.2
Cs701,NA,0.1373265360835138,0.03798082518375502,0.9964448885585793,280.2851345105453,7.8
Cs702,NA,0.15659537106192112,0.039127907610440535,0.9962271801011228,264.0537334945584,8.2
Cs703,NA,0.16011673068275817,0.08443056316631463,0.9825139637234221,56.188489385640786,8.2
Cs704,NA,0.1373265360835138,0.025734120952892625,0.9983668658222808,611.3195593130521,7.7
Cs705,NA,0.16687513334154258,0.1554267898448211,0.9415687178319541,16.114120431655817,8.5
Cs706,NA,0.16687513334154258,0.11330395171143068,0.9686570802361261,30.905132244654762,8.7
Cs707,NA,0.16796684333763692,0.0552901843980374,0.9924760895863894,131.90961016641367,7.8
Cs708,NA,0.16011673068275817,0.03020956905906377,0.997749894873792,443.42367974390874,7.7
Cs709,NA,0.1373265360835138,0.025734120952892625,0.9983668658222808,611.3195593130521,7.9
Cs710,NA,0.1453938512257102,0.07022652814644925,0.9878806355924883,81.51257791870611,8.1
Ls501,NA,0.2186499818511575,0.05741876814569192,0.9918872229356804,122.2623541941091,8.4
Ls502,NA,0.19075703793688123,0.05403279541092252,0.9928135975189443,138.15168300635978,8.7
Ls503,NA,0.223969933653507,0.08270661939265947,0.9832167686895884,58.58328175931463,8.4
Ls504,NA,0.22907268296853886,0.10429913519570981,0.9733981382788329,36.59135396167778,7.7
Ls505,NA,0.23869281311055487,0.11349810871714151,0.9685507115556434,30.797221796267568,9
Ls506,NA,0.233975272112699,0.0946325195892461,0.9780659198087059,44.59115273030293,8.8
Ls507,NA,0.22396993365350695,0.05473411930681281,0.9926262964682403,134.61706077452706,9.4
Ls508,NA,0.23869281311055499,0.014810943827168,0.9994588385310337,1846.8773108335045,8.8
Ls509,NA,0.21079986919627866,0.11022037090547679,0.9703230149689825,32.69614531108301,9.6
Ls510,NA,0.24323876863191424,0.15312403825582557,0.943254006997237,16.622389654037914,9.8
Ls701,NA,0.19607698973923068,0.042656995339848416,0.9955169846626971,222.06414873914395,12
Ls702,NA,0.21864998185115747,0.09346434471291343,0.9786002277372491,45.729469254242225,13.8
Ls703,NA,0.22907268296853883,0.07281561841107023,0.986974508061053,75.77253225346077,12.5
Ls704,NA,0.2599301927099796,0.14808361349291924,0.9468618061100507,17.818855644040667,14.8
Ls705,NA,0.19607698973923068,0.113735341069992,0.9684205074724325,30.666120002626595,11.7
Ls706,NA,0.233975272112699,0.172529370585114,0.9283349617197769,12.953805425873394,12.6
Ls707,NA,0.21864998185115747,0.09346434471291343,0.9786002277372491,45.729469254242225,15.8
Ls708,NA,0.2072785095754416,0.08046655726020248,0.9841088039403092,61.92792538986883,13.6
Ls709,NA,0.2386928131105549,0.055234611027757834,0.9924911689261509,132.17652110761685,14.4
Hs501,NA,0.15049660054074207,0.11859796981098131,0.9656944529090812,28.149804763344395,6.3
Hs502,NA,0.10752515815288896,0.14099175832031313,0.9517480309768911,19.724542857952137,5.4
Hs503,NA,0.1277064059414977,0.08946457315928852,0.9803808079527228,49.97049856030054,5.2
Hs504,NA,0.10333482164805856,0.11061117230331682,0.9701143198921359,32.46084132570431,3.8
Hs505,NA,0.15953668323819523,0.09871894560731799,0.976146232743375,40.922099316294315,13
Hs506,NA,0.11805770110510648,0.11306187991645322,0.9687894547500899,31.040452737777194,5
Hs507,NA,0.10862973087795119,0.11383325842599813,0.9683666900378263,30.612246748625896,6.1
Hs508,NA,0.13732653608351375,0.057841524828474544,0.9917676495069399,120.47199039241544,5.5
Hs509,NA,0.13732653608351372,0.07160921713327995,0.9874007355864238,78.36971295899303,8
Hs510,NA,0.12870242714764482,0.05198662878791684,0.993346387610363,149.29429750935006,14.8
Hs701,NA,0.26402892056285343,0.06488182058409747,0.9896490161456291,95.60917397506404,18.2
Hs702,NA,0.2814114748258119,0.07881975319980301,0.984749303426866,64.5707754202922,17.9
Hs703,NA,0.2949100545838239,0.11127250122453099,0.9697595441370237,32.068284569886636,18.1
Hs704,NA,0.27781779816506375,0.05737050668090811,0.9919008181393897,122.46926111925288,16.4
Hs705,NA,0.29192186447712964,0.0812168487119525,0.9838126917828334,60.776793682071485,17.4
Hs706,NA,0.26959165199768537,0.04516188299785924,0.9949759357433953,198.04204025363754,17.9
Hs707,NA,0.2829205474800956,0.0883097658640157,0.9808807953430797,51.30343091902855,18.7
Hs708,NA,0.24434988705906996,0.10265183619874155,0.974224562414081,37.79662553415944,16.8
Hs710,NA,0.27089339026236775,0.06670027892202819,0.9890628203172493,90.43124909771156,18.8
Ps501,NA,0.2774004355068744,0.017733396822558426,0.9992242687478111,1288.106242888027,13.5
Ps502,NA,0.2660289632311586,0.034174459547887746,0.99712110476464,346.3554673742483,13.8
Ps503,NA,0.28008871115949496,0.007132738837459453,0.9998744738447419,7965.467211110961,18.8
Ps504,NA,0.26897027540743285,0.015801105168279626,0.9993840783112128,1622.5830272012192,16
Ps505,NA,0.29973690909979644,0.03760461422809443,0.9965148870176629,285.9347435988716,18.4
Ps506,NA,0.27184396518552023,0.02559948875490293,0.9983838999446443,617.7735695484776,14.9
Ps507,NA,0.315716080538532,0.05344262192503515,0.9929693602673961,141.2345672702591,16.5
Ps508,NA,0.26301676928377604,0.016257608077853515,0.9993479834161406,1532.7033209810904,15.1
Ps701,NA,0.2746530721670275,0.060812003100841075,0.9909030242905937,108.92664286945408,14.4
Ps702,NA,0.26750827043703396,0.020064598392011013,0.9990069825265615,1006.0316250703928,15.9
Ps703,NA,0.2746530721670275,0.0514603972229594,0.99348011541416,152.37694813982165,11.8
Ps704,NA,0.2501850000262656,0.01660781175641516,0.9993195972529807,1468.7177581673093,13.6
Ps705,NA,0.2432387686319143,0.03678635165072532,0.9966647394220871,298.82664821522644,13.6
Ps706,NA,0.2637766500433238,0.048264640975252494,0.9942632531956161,173.31482233725927,15.4
Ps707,NA,0.24676012825275132,0.04148808884994984,0.9957589664937042,234.79158205553074,17.9
Ps708,NA,0.2846584106262196,0.012917178329160109,0.9995883619947691,2428.3189338505217,20.5
Ps709,NA,0.27807794394054186,0.02191381212144564,0.998815584490646,843.298299120878,16.1
Ps710,NA,0.25676546671194334,9.152648438529295e-4,0.9999979330355037,483800.2466211229,13.3
As501,NA,0.16241037301628275,0.02460228878177954,0.9985072930045574,668.9238384043836,3.3
As502,NA,0.13732653608351378,0.09552373653469012,0.9776539585182623,43.75065531482376,4.8
As503,NA,0.12645011395981007,0.07259489703464944,0.9870530130187402,76.23804785217175,4.7
As506,NA,0.20117973905426267,0.1108170114775745,0.970004113083299,32.33790405254601,4.3
As507,NA,0.1565953710619211,0.039127907610440056,0.9962271801011228,264.0537334945648,5.2
As508,NA,0.13732653608351378,0.025734120952892625,0.9983668658222808,611.3195593130521,4.5
As510,NA,0.1907570379368813,0.03363052240129964,0.9972119346181884,357.6716461255283,8.4
As701,NA,0.25596160542065705,0.026824456257088493,0.9982256284110811,562.5798083361515,13.9
As702,NA,0.2599301927099796,0.04901766193118782,0.9940832048931373,168.01041559477423,15.1
As703,NA,0.2432387686319142,0.04738175991936287,0.9944708283513135,179.8589176712514,10.5
As704,NA,0.25596160542065705,0.055434495188076346,0.9924368620358714,131.22025100466755,14.8
As705,NA,0.24676012825275132,0.041488088849950255,0.9957589664937042,234.79158205552616,14.9
As706,NA,0.2599301927099796,0.074964317348962,0.986198041797998,71.45348706062204,9.9
As708,NA,0.2637766500433238,0.0685881433557243,0.9884373642982482,85.48547146119056,14.1
As709,NA,0.22396993365350695,0.034817484576080034,0.997011856258229,333.65592234439526,12.5
